text,type,created_at
"pedido 298173740, 298229465, 298309355 não entregue, a transportadora transfolha informou que o pedido nem chegou na transportadora ainda. Quero receber no prazo.",delay,2017-05-31T14:30:04
"Meus parabéns a loja, conseguiu o que eu considerava impossível, atrasou em uma única compra duas vezes. Querem que eu espere até o fim do ano pra ver se alguma hora chega?<br /><br />Essa reclamação é apenas para notifica-los que aguarde pelo PROCON a partir de agora.",delay,2017-05-31T14:14:16
"No dia 23/05 fiz a compra de uma placa de vídeo através do site, escolhi a forma de pagamento via cartão de crédito para ser pago em 1x.<br />O problema começou no atraso da confirmação do pagamento, visto que pedidos online são comumente confirmado no mesmo dia.<br />Apenas no dia 25/05 a   me mandou um email pedindo para que eu entrasse em contato com a Central de Atendimento para confirmar os meus dados para que o pedido fosse faturado e enviado.<br />Entrei com contato no mesmo dia com eles e confirmei todos os meus dados, o atendente na ocasião me informou que o pedido seria faturado e entregue logo.<br />Entretanto, esperei do dia 25 até o dia 29 e o status do pedido não mudou. Quando entrei em contato novamente no dia 30/05 com a   para verificar se eles precisavam de alguma informação adicional ou se o site estava com problema a atendente me informou que havia ocorrido uma falha na comunicação interna e o meu pedido não havia sido sequer faturado, muito menos enviado.<br />A mesma atendente abriu uma ocorrência interna para que o pedido fosse atualizado e enviado o quanto antes.<br />Hoje 31/05, liguei novamente pois o status no site ainda não mudou!<br />Atendente de hoje me informou então que eu devo esperar 3 dias uteis para que o pedido sofra alteração no site e só a partir daí seja faturado e enviado!<br /><br />Estou me sentido completamente lesada. Fiz uma compra de um produto, o qual já consta na fatura do meu cartão e o mesmo não tem sequer data de envio, além do que, os atendentes parecem estar totalmente perdidos e lidando com um problema interno desconhecido.<br /><br />Aguardo uma solução do meu caso o quanto antes.",delay,2017-05-31T13:37:16
"Fiz minha compra em 23/05 paguei pela entrega expressa, com data de entrega em 29/05,  ocorre que até o momento o produto não foi entregue e não tenho noticias do que houve, a cada tentativa de contato com a   é aberto um chamado e me é informado que eles tem 3 dias para me responder. Em contato com a Total express empresa responsável pela entrega me informam que somente a   pode me dar informações já a   informa que a Total express  não postou os dados do rastreamento. e fica esse jogo de um para o outro , isso é um descaso com o Cliente. Absurdo.",delay,2017-05-31T13:11:42
"Já reclamei duas vezes à   e me disseram que iriam priorizar a entrega etc, etc, etc, bla-bla-bla. Efetuei pedido em 16/04/17. Até agora nada foi entregue (45 dias). A transportadora alega número inexistente. O lugar é muito conhecido, de facílimo acesso, passei duas vezes pontos de referência, tem pessoas 24 horas por dia em casa...Das duas uma: ou a transportadora não se empenha nass entrega ou não possui GPS ou está sabotando deliberadamente a  . Atenção: A   NÃO ENTREGOU OS PRODUTOS POR MIM COMPRADOS E NÃO ACHO JUSTO DEPOIS DESSE PRAZO SIMPLESMENTE DEVOLVER MEU DINHEIRO.",delay,2017-05-31T11:33:18
"No dia 10/05/2017 realizei o pedido de um jogo de videogame, no site da loja  . A entrega, prevista para o dia 17/05, NÃO ocorreu. A partir deste momento, começou uma sequência de completo DESCASO que continua até então.<br /><br />Fui orientado, pelo tele-atendimento da loja virtual, a ligar no dia seguinte afim de pedir agilidade na entrega e assim o fiz. Me foram passadas, as informações de rastreamento do produto, junto a transportadora que a loja trabalha. No dia 22 de maio, o status do produto no site da transportado era : PROCESSO DE ENTREGA , alguns dias depois foi atualizado  para: 23/05/2017   00:24:00   ENTREGA REALIZADA .<br /><br />No entanto, ao entrar em contato com a loja física, onde deveria receber o pedido, fui informado que o produto NÃO foi recebido ( e se foi, ninguém soube informar onde estava) e que deveria entrar em contato com a loja online. Pelo tele-atendimento, no dia 25, fui informado de que o meu caso seria verificado e eu teria notícias, até o final do dia, sobre a entrega do PRODUTO COMPRADO. No mesmo dia, mais tarde, uma funcionária da  , que se identificou como Luciana, me enviou uma mensagem via email, me tranquilizando, falando entre outras coisas, que estaria trabalhando para a resolução do meu problema e que eu poderia entrar em contato com ela através de seu email, caso tivesse alguma dúvida, em suas palavras : você poderá acionar-me a qualquer instante!.<br /><br />Já enviei duas mensagens para o endereço email que me foi passado (sem contar as inúmeras ligações para o teleatendimento) e até agora nenhuma resposta. No dia 29, liguei para a loja online e o atendente se recusou a me dar uma estimativa de prazo. Apenas disse que meu histórico estava ativo, e que internamente estão trabalhando para resolver meu caso. Hoje, dia 30/05, fiz mais uma ligação, na tentativa de descobrir quando vou receber o produto, que já paguei! <br /><br />O atendente me informou que, no máximo até o final do dia, isso estaria resolvido. Não se resolveu... Fiz mais outra ligação, no mesmo dia, por volta das 18:30 da noite..  outro atendente,  pediu, mais uma vez, para esperar, disse que até o horário de fechamento da loja física eu deveria receber algum contato informando sobre o recebimento do produto. Até agora nada! Liguei para a loja, e ninguém tem informação!<br /><br />Me sinto lesado, enganado..Só recebo silêncio, ou prazos fictícios dados pela loja.. Acreditava que situações como essa, só ocorressem em estabelecimentos pouco conhecidos, sem referências. Vejo agora, que estava enganado.EM SÍNTESE, a minha situação é: FIZ UMA COMPRA E NÃO RECEBI O PRODUTO, JÁ PAGO! . Não recebo informações sobre entrega e quando recebo, não são verdadeiras. A resposta por parte do atendimento é que, ALGUM SETOR, esta trabalhando pra que em ALGUM MOMENTO meu produto seja recebido. Ou tentam me enganar, postergando prazos de espera que não são cumpridos, como ocorreu hoje.  A LOJA  , NÃO TEM  COMPROMISSO COM O CLIENTE. <br /><br />Escrevi mais do que queria aqui, mas ainda é pouco pra expressar minha impotência e indignação. Nunca passei por situação similar antes, algo que era para ser diversão se tornou um transtorno.",delay,2017-05-30T22:46:48
"Meu pedido de nº 290210720 feito em 21/04/2017, com o prazo para entrega em 16/05/2017 não chegou já entrei em contato com pelo chat da empresa  e por e-mail, me deram um prazo para entrar em contato com uma solução o prazo já expirou, e ate o momento não me deram nenhum retorno, espero que agora seja resolvido...",delay,2017-05-30T20:54:17
"No dia 16/05/2017, realizei a compra do produto ao qual estou esperando. Fui informado que pela política de segurança, deveria fazer a confirmação de dados, nada a reclamar até esse ponto. Após a confirmação, a compra foi autorizada no dia 20/05/2017 e fiquei esperando o procedimento de entrega. Para minha surpresa, no dia 29/05/2017 (data onde deveria receber o produto), é que foi postado. Vale ressaltar que o produto somente foi postado na data limite, após 3 reclamações minhas no site, onde não recebi nenhum retorno produtivo, apenas promessas de que estavam acompanhando meu pedido e que teria uma resolução. Tentei entrar em contato pelo e-mail informado pela   (backoffice.sac@ .com.br) no dia 26/05/2017 e nenhuma resposta. Para deixar a situação ainda pior, recebo um e-mail da   alegando que o prazo de entrega saiu do dia 29/05/2017 para 08/06/2017.<br />Situação bastante lamentável para uma empresa com o nome que possui. Pelo que da pra avaliar, o serviço de entrega é péssimo, o atendimento ao cliente horroroso. Me sinto totalmente lesado pela conduta antiprofissional e pela má fé prestada pela empresa. Espero uma resolução, para quem sabe, eu mudar meu pensamento de processar a empresa por toda essa palhaçada que estão fazendo.<br /><br />Fabio Rodrigues",delay,2017-05-30T17:40:28
"Estou muito insatisfeita com a minha primeira compra pelo site, realizei a mesma no dia 17/05/2017, previsão de entrega conforme e-mail que recebi seria dia 26/05/2017. Prazo que não ocorreu, rastreei  pedido e consta que foram feitas duas tentativas de entrega, a 1° dia 24/05/2017 as 18:30- Cliente ausente(Neste dia realmente não havia ninguém em casa), 2° tentativa dia 27/05/2017 as 18:00 DUAS OU MAIS VEZES AUSENTE OU ESTABELECIMENTO FECHADO, porém neste dia eu e meu esposo estávamos em casa o dia inteiro e á noite também, ficamos atentos porque sabíamos que poderia ser entregue,  pois havíamos consultado no site  e esteva com o status de PROCESSO DE ENTREGA, esta informação da entrega do dia 27/05/2017 está totalmente equivocada, pois estávamos em casa e temos como provar. Antes de abrir a reclamação entrei no chat da livraria para tentar resolver, mas a atendente simplesmente disse que iria abrir um chamado e levaria mais 2 dias para a entrega, infelizmente este prazo acarretara muitos problemas pois esta calculadora foi comprada para uma prova de faculdade que meu esposo tem na quinta feira e que pelo prazo de entrega chagaria a tempo. Sem contar que eu havia colocado outro endereço de entrega no ato do pedido e a loja encaminhou para o meu endereço residencial. Entrei no chat para alterar o endereço e atendente disse que não era possível, então ela colocou um observação para que a entrega fosse feita no período da manhã e em nenhum momento foi feita a entrega neste período. Gostaria de uma solução, para que entrega seja feita amanhã pela manhã. Caso contrario terei que tomar outras providências. Aguardo uma posição da loja. Grata",delay,2017-05-30T16:55:10
"  não muda o status do pedido, fiz a compra dia 26/05/17 e o status continua o mesmo, confirmei os dados que me pediram por telefone, no entanto continua apenas como pedido recebido. Eu estou sem celular e a   continua enrolando.",delay,2017-05-30T15:31:43
"Comprei um notebook a vista pelo site da empresa   e lá constavam opção de frete gratis com entrega em seis dias úteis e opção para pagar pelo frete com prazo de entrega de 4 dias úteis.<br />Ocorre que paguei pelo frete e o prazo de entrega seria o dia 29/05 - ontem. <br />Ao reclamar com a empresa fui informado que aguardasse mais dois dias úteis, ora, porque cobram pelo frete informando que entregarão mais rápido se na verdade o prazo é igual ao frete gratis?<br /><br />Além disso, conforme consta abaixo, veja como a atendente encerra o contato, na verdade além dela fiz mais seis contatos anteriores e sempre caia o chat online, ouseja, esse tipo de SAC não funciona.<br /><br />Bruna Solange<br />Bem-vindo ao atendimento da  .<br />12:44:31<br />Por favor anote o número do protocolo: 7864841<br />12:44:49<br />Elias<br />boa tarde<br />12:45:22<br />?<br />12:45:37<br />desejo saber sobre o atraso no meu produto<br />12:46:01<br />Bruna Solange<br />Boa tarde senhor Elias, em que posso ajudar?<br />12:47:17<br />Elias<br />gostaria de saber sobre o atraso de meu produto<br />12:47:51<br />pedido n 297195605<br />12:49:20<br />Bruna Solange<br />Por favor, aguarde um momento.<br />12:49:24<br />Elias<br />ok<br />12:50:57<br />Bruna Solange<br />Por favor, informe o nome completo do titular da compra.<br />12:51:29<br />Elias<br />elias ricardo de oliveira<br />12:52:27<br />Bruna Solange<br />Por gentileza, aguarde um momento enquanto verifico a informação.<br />12:52:32<br />Elias<br />ok<br />12:53:57<br />Bruna Solange<br />Agradeço por aguardar.<br />12:54:16<br />Senhor Elias, foi solicitado agilidade na entrega, peço por gentileza que aguarde o prazo de 2 dias úteis.<br />12:54:31<br />Elias<br />veja bem, dois dias úteis?<br />12:54:45<br />o produto já chegou em recife? qual a dificultadde de se entregar hoje?<br />12:55:00<br />aliás, eu paguei para receber mais rápido!<br />12:55:16<br />neste caso posso solicitar o reembolso do frete?<br />12:55:34<br />Bruna Solange<br />Compreendo, porém já solicitamos agilidade, peço que aguarde no máximo 2 dias úteis.<br />12:55:59<br />Elias<br />eu não tenho opção<br />12:56:20<br />vou comunicar o fato ao reclameaqui<br />12:56:27<br />Bruna Solange<br />Posso ajudar em algo mais?<br />12:56:35<br />Elias<br />na verdade vc não ajudou em nada<br />12:57:19<br />Bruna Solange<br />A   agradece o seu contato.",delay,2017-05-30T13:16:19
"Comprei três livros , no qual demorou mais de um mês pra chegar E quando chegou veio faltando um.<br />Não consigo falar com eles de nenhuma forma, e não quero mais o livro , já comprei em outro lugar , pois o mesmo era pra um trabalho de escola do meu filho, é isso foi a um mês Até as, quero meu reembolso.",delay,2017-05-30T12:51:17
"Fiz o pagamento do pedido por débito bancário domingo (28/05/2017) mas até agora, terça (30/05/2017), o pagamento não foi confirmado nem pelo site nem pelo banco do Brasil. Estou com medo do prazo do pagamento vencer e eu perder o produto ou então tentar confirmar o pagamento e acabar pagando duas vezes pelo mesmo produto.",delay,2017-05-30T10:34:32
"No dia 23/05/2017 10:50 fiz a compra de um livro no site , no qual optei e paguei por frete imediato  . O produto deveria chegar no dia 24/05/2015 .<br /> Dia 25/05/2017 liguei no período da manhã no Sac da  , falei com Rubens protocolo 7813109, reclamando que o produto ainda não havia chegado e eu queria o reembolso do frete(já havia passado as 24 horas). Rubens me informou que havia registrado minha reclamação , mas precisava esperar o produto chegar para tomar alguma providência , eu ainda argumentei que o produto já tinha perdido o prazo prometido , e ele me disse que eu tinha que esperar 3 dias úteis para me dar uma resposta .<br />No dia 25/05/2017 por volta do meio dia o produto chegou e a porteira do meu prédio recebeu, e por coincidência eu estava na portaria e vi quando foi entregue.<br />Ontem 29/05/2017 às 10:06 recebi um e mail da   avisando que o produto chegou e que deu o caso por encerrado .<br />Hoje 30/05/2017 liguei novamente no Sac da   falei com Vítor protocolo 7861285, reclamando sobre a falta de solução para meu problema, e para minha surpresa Vítor me comunicou que eu recebi o produto dia 24/05/2017 e que foi assinado por Isabel(minha porteira ).<br />Estou muito brava , pois o transportador colocou a data de 24/05/2017(mentira), pois como recebi o produto dia 24/05/2017 se liguei dia 25/05/2017 fazendo uma reclamação que não havia recebido o produto ?<br />Eu estava junto da porteira quando o produto chegou no dia 25/05/2017...<br />Outro fator é aqui no meu prédio os porteiros ficam em escala e no dia 24/05/2017 era outro porteiro que estava na portaria .<br />Na minha opinião se a transportadora não consegue entregar o produto no prazo estipulado por ela mesma, não deveria ter essa opção , se eu soubesse que não iria chegar no prazo teria ido a uma loja fisica para comprar o livro, uma vez que meu filho precisava usar o livro na escola no dia 24/05/2017.<br />QUERO MEU DINHEIRO DO FRETE IMEDIATO DE VOLTA.<br />ESTOU MUITO BRAVA COM A SACANAGEM QUE FOI FEITA.",delay,2017-05-30T10:34:11
"No dia 15/05/17 fiz uma compra pelo site da  . No dia da compra, o prazo de entrega calculado para o meu CEP pelo site da   era de 8 dias úteis, ou seja, sem contar com o dia 15/05, a data prevista para entrega seria no dia 25/05/17.No dia 18/05/17 recebi um email da   me informando que o pagamento havia sido confirmado e logo em seguida recebi outro email me informando que o pedido havia sido enviado para a transportadora Jadlog. No mesmo email em que consta que o pedido foi enviado para a transportadora também há a data de previsão de entrega, a qual é 24/05/17. Hoje é dia 30/05/17 e não recebi ainda meu pedido. No site da transportadora informa que no dia 23/05/17 o meu pedido saiu em direção a Recife para então ser direcionado para Natal, minha cidade. Já dura 7 dias em que meu pedido saiu de São Paulo com destino a Recife e não chegou.Afinal o que aconteceu com meu pedido? Foi extraviado? A informação no site da transportadora está desatualizado? Onde está o meu pedido? Ainda vou receber?O código da remessa no site da transportadora é: 18100600132165",delay,2017-05-30T08:49:05
"Realizei a compra de um game PS4 na   e solicitei a entrega no Shopping Rio Mar de Recife-PE. Obtive a informação que o prazo de entrega seria dia 29/05/2017. Entrei em contato com a loja através do CHAT, e informaram que o prazo realmente seria dia 29/05. Me programei para pegar o produto na loja, porém o mesmo ainda não tinha chegado. Assim, além do transtorno de não possuir o produto no tempo esperado e acordado, não há uma previsão concreta por parte da loja em qual dia o produto irá chegar.<br /><br />Apenas lembrando que não é a primeira vez que o problema acontece. Já falei e repito: se não tem condições de possuir uma loja virtual com a logística decente, fechem!<br /><br />No aguardo de um posicionamento com uma resposta real, concreta e decente e que não seja mais uma vez a resposta padrão.",delay,2017-05-30T08:27:54
"Absurdo esse prazo de entrega da  . Total desrespeito ao consumidor.<br />Paguei para receber em 11 dias úteis, mas o dia que foi dito como provável para entrega (29/05), foi o mesmo que me informaram que o meu produto estava sendo enviado para a transportadora. E ainda me informam por e-mail, que o prazo de entrega será em mais 16 dias. Ou seja, comprei para receber logo e vou receber (SE RECEBER) em quase um mês. Não recomendo a compra nesta loja.",delay,2017-05-29T21:45:07
Realizei a compra de um celular para minha esposa no dia das mães e até hoje não recebi.  Nº do pedido294799430 Data12/05/17. Conforme site previsão de entrega em 26/05/2017. Rastreando o pedido na transportadora consta em rota de entrega desde o dia 25/05/2017.,delay,2017-05-29T20:44:33
"Comprei no dia 16 de Maio um Smartphone Moto Z Play, o pagamento foi aprovado apenas dia 22 de Maio, mas no dia 17/05 eu liguei para o meu banco/administradora do cartão de credito e eles me informaram que o pagamento já tinha sido aprovado no dia 16/05 mesmo, ou seja, por algum problema da   meu pagamento só foi confirmado 5 dias depois da autorização da minha administradora do cartão de credito!<br />Informaram que a data de entrega tinha previsão para o dia 29/05 (hoje), e no mesmo dia 22/05 o produto foi entregue para a transportadora. Esta entrega não deveria demorar nem 5 dias até minha casa por não ser longe de SP capital e até agora dia 29/05 as 20h30m o meu produto não foi entregue e não há nenhuma nova informação na página de pedidos e não há nenhuma opção de rastreio, só a mesma informação desde o dia 22/05.<br />Abri uma reclamação mas tenho que aguardar... desculpe mas não posso aguardar, já aguardei tempo de mais pois mais de 10 dias pra entrega após a data da compra é tempo de mais... coisa que em outros sites nunca aconteceu... recebo os meus produtos comprados pela internet sempre em 3 a 4 dias!<br />Quero o meu produto pois o pagamento já caiu no meu cartão e essa empresa não cumpriu com o prazo dado, mesmo que mto longo!<br />Uma vergonha esse atraso, dão mais de 10 dias uteis para entregar um produto em uma cidade não longe de SP capital e não tem a capacidade de entregar no prazo estabelecido???<br />Certeza de que nunca mais comprarei nessa empresa, agora só quero o produto que comprei e já paguei!",delay,2017-05-29T20:33:36
"Efetuei a compra de 5 livros dia 18 de abril e o pagamento foi confirmado dia 19 de abril, porém até hoje não foi para separação em estoque. Queria os livros para presenta, mas já passou o aniversário e a entrega está programada somente para dia 20 de junho. É a segunda vez que tenho esse problema, mas pensei que não aconteceria novamente.",delay,2017-05-29T17:26:59
"Fiz a compra pelo site da   no dia 12/05/17 e só entregaram pra transportadora dia 16/06. Deram previsão pra chegar em minha residencia hoje, dia 29/05 e no rastreio diz que nem chegou na minha cidade ainda.Esperando auxilio para poder ter o produto que comprei.",delay,2017-05-29T16:37:43
"Boa tarde. já é a minha segunda reclamação com a   em relação a entrega de mercadoria esse ano. A primeira foi até resolvida, agora essa. vou contar. comprei um lev, foi tudo aprovado, já debitou todos os valores, porém a transportadora total express já alegou novamente  número indicado não localizado. já estou sendo prejudicado novamente, pois a rua é principal, esta todo mundo em casa, essa transportadora nem faz questão de procurar ou ligar. Estou chateado com a  , porque novamente estou sendo prejudicado. vou esperar uma notícia até amanha, senão vou tomar as minhas providências, e direito. o numero do pedido é: 296353895. meu tel: 71 98750 4088.",delay,2017-05-29T15:09:57
"No dia 12/05,  realizei a compra de um smartphone moto Z play sob o número de pedido 294863120, e até hoje 29/05, não recebi o mesmo ainda.No momento da compra o prazo de entrega informado é até 11 dias, e até agora não recebi o mesmo, ou seja, deveria ter recebido o pedido no dia 24/05.No dia 15/05 recebi um e-mail pedindo para confirmar os dados de pagamento e já no dia seguinte que foi dia 16/05, já confirmei os dados do pagamento.Liguei na    mais de 5 vezes, e ninguém se quer me deu uma resposta do porque do atraso a não ser é erro de sistema, iremos solicitar prioridade no seu caso.Passado isso, a prioridade que deram era para entrega no dia 29/05 (hoje), e hoje liguei novamente na   me deram o novo prazo de entrega para o dia 05/06  (ou seja mais 7 dias).Me sinto prejudicado com tanta demora para entrega,  e não posso esperar mais 7 dias para entrega do meu telefone.Aguardo uma posição urgente da   com relação ao meu material, uma vez que liguei diversas vezes, tentando ser amigável, e nem se quer atenção me foi dada, ou solicitada a prioridade.",delay,2017-05-29T14:22:36
"Meu pedido está 12 dias atrasado, nestes 12 dias a   não consegue me informar da data de entrega do meu produto nem onde se encontra. O prazo original de entrega era 17/05 e hoje 29/05 ainda nao recebi o celular. No dia 18/05 liguei e foi aberto uma chamado, semana passada foi aberto outro e mesmo assim nenhuma resposta. Tenho 9 protocolos de atendimento que só me pedem para esperar e esperar e que nada adiantaram.   GERENCIE MELHOR SUAS ENTREGAS. CHEGA A SER VERGONHOSO UMA EMPRESA DESTE PORTE QUE NO ANO DE 2017 E EM 12 DIAS NÃO CONSEGUE INFORMAR O CLIENTE QUANDO E ONDE ESTA SEU PEDIDO. NAO ME INTERESSA SE A ENTREGA É TERCEIRIZADA, COMPREI COM A   E NÃO COM TRANSPORTADORA.EXIJO UMA RESPOSTA E MEU CELULAR QUE JA DEVERIA ESTAR USANDO A PELO MENOS 12 DIAS.",delay,2017-05-29T12:18:47
"ABSURDO COMO AS LOJAS  S TRATAM SEU CLIENTE, EM 10/05 COMPREI UM LIVRO PARA FACULDADE E COM PRAZO DE ENTREGA PARA 12/05/2017 POIS BEM ESPEREI ATÉ 13/05/2017 E MEU LIVRO NÃO CHEGOU.  EM 15/07/2017 FUI MUITO PREJUDICADO POIS PRECISAVA DESTE LIVRO PARA APRESENTAR EM MINHA FACULDADE E PASMEM AO ENTRAR EM CONTATO COM A   ELES SIMPLESMENTE MENCIONARAM QUE NÃO ENCONTRARAM O ENDEREÇO, COMPROVEI QUE SIM O ENDEREÇO EXISTIA E EM 17/05/2017 O LIVRO CHEGOU AO MESMO ENDEREÇO, OU SEJA, ELE EXISTIA.EM 19/05 ABRI UMA RECLAMAÇÃO COM O PROTOCOLO 7756484 PARA RESSARCIAMENTO DO VALOR COM A ATENDENDE SANDRA MATIA EM QUE PROMETEU RETORNO ATÉ 3 DIAS ÚTEI, HOJE 29/05 DEZ DIAS DEPOIS NADA DE RETORNO, COMPROVANDO ASSIM TOTAL DESRESPEITO DAS LIVRARIAS SARAVIAS COM O CLIENTE.HOJE ABRI UMA NOVA RECLAMAÇÃO 7846784 E NOVAMENTE SOLICITARAM RETORNO DE ATÉ 3 DIAS ÚTEIS O QUE EU TENHO CERTEZA QUE NÃO VAI ACONTECER.IREI BUSCAR MEUS DIREITOS POIS FUI PREJUDICADO E PAGUEI POR ALGO QUE NÃO RECEBI, ISTO É UM ABSURDO. QUERO MEU DINHEIRO DE VOLTA OU CRÉDITO NO MEU NOME...",delay,2017-05-29T10:06:45
"Em 17/05/17 efetuei a compra de um produto para retirada na loja física, no Park Shopping São Caetano. Paguei via cartão de crédito, e no dia seguinte o pagamento foi aprovado. Então o prazo de entrega previsto era 24/05/17. Chegando nessa data, o prazo foi alterado para 26/05/17. Já estamos em 29/05/17 e nada do produto chegar!!! Como assim?? Onde está o comprometimento com o prazo de entrega? Eu havia comprado para dar de presente e não consegui, pois, a data já passou e vocês não entregaram o produto!!! Já são 5 dias de atraso desde a primeira data que haviam me falado... quero que me posicionem sobre o que está acontecendo, só quero receber meu produto que comprei e paguei, para poder deixar jogado aqui no meu armário já que não posso mais dar de presente, por culpa de vocês que não cumprem os prazos. Primeira e última compra na  . NOTA ZERO!!!",delay,2017-05-29T08:40:58
"Meus livros ainda não chegaram, já acabou o prazo que era até o dia 25/05/2017. Fui até o shopping Midway Mall, Natal/RN no dia 26/05/2017, que é o local de destino da minha mercadoria, porém, não havia chegado ainda. Por favor, quero que vocês me informem onde se encontra meus livros.",delay,2017-05-28T23:19:13
"No dia 24 de maio de 2017 obtive  uma compra de um livro para meus estudos pela site da  livraria   , pagando um frete estabelecido pela livraria para que a  entrega fosse realizada  em 2 (dois dias uteis). Como no momento precisava do livro com urgência optei por essa compra, pois no momento seria a melhor opção.Enfim parei 2 (dois dias) da minha vida esperando a entrega e indignada entrei em contato com o livraria   e fui informada que a transportadora CARRIERS iria entregar ate as 21 horas do dia 26 de maio de 2017.Mandei email para transportadora CARRIERS que somente me responderam no sábado dia 27 de maio de 2017 e fui informada que eles não fazem entrega em  2 (dois) dias somente em três dia uteis. Agora como pode vc pagar por um serviço de entrega para que seja rápido (Urgência) e o serviço não e cumprido pela transportadora CARRIERS.  Até  o momento a entrega ainda não foi efetuada !!",delay,2017-05-28T19:28:45
"Prezados,Fiz um Pedido na Loja Virtual da   no dia 28 de março, e paguei o boleto (quantia de R$412,50) em seguida, recebendo a confirmação do pagamento por e-mail no dia 03 de Abril.O pedido continha 19 itens (sendo 3 blu-rays, 1 livro e 15 quadrinhos) que foram separados no estoque e enviados para transporte ainda no dia 03 de Abril. A previsão para chegada do produto na Loja do Shopping Recife - onde escolhi retirar o produto - era dia 18 de Abril.No entanto, desde o dia 03 eu não recebo mais nenhuma notícia sobre o andamento do pedido. Nenhum e-mail dizendo que foi cancelado, e nem dizendo que foi entregue. Pensei na possibilidade de ter havido alguma falha no e-mail e fui na loja, mais de uma vez, verificar se já havia chegado, mas não houve sinal do produto. No site da  , quando abro a página meus pedidos e eles aparecem listados, esse pedido aparece com uma nova data de entrega prevista: 10/05/17 (ainda assim, uma data que já passou e não recebi nada). E quando clico em ver detalhes, o pedido aparece com a previsão de entrega anterior (18/04).Gostaria que vocês me esclarecessem sobre o andamento do pedido, quando chegará, se chegará e, caso não chegue, como farei o estorno ou nova tentativa de enviar os produtos. Agradeço desde já, confio em seu empenho para resolver o meu problema.",delay,2017-05-28T09:23:38
"Comprei um jogo (injustice 2 ps4) na pre venda dia 11/05/17 que seria lançado dia 18/05/17. Ao perceber que estavam demorando para postar o produto entrei em contato com a loja, me disseram que o produto seria postado 24/05/17 o que não aconteceu. Dia 26/05/17 entrei em contato novamente para esclarecimentos e então me disseram que iam averiguar o ocorrido e pediram um prazo de 3 dias. Acho isso uma grande absurdo pois com tanto atraso ainda precisam de mais tempo para resolverem. O prazo de entrega é dia 05/06/17 e pelo que vejo não vão conseguir cumprir, pois no site da loja onde vejo o andamento da compra o meu jogo nem ta em separação no estoque ainda. Isso é muito desrespeito com o consumidor. A gente faz a compra e fica ansioso para que chegue e ficam fazendo hora. Se não cumprirem o prazo estabelecido eu quero o cancelamento da compra. Compro onde tiverem o pouco mais de compromisso com o cliente.",delay,2017-05-27T14:14:45
"No dia 01 de maio de 2017 fiz o pedido de 01 jogo na loja virtual que estava previsto o prazo de entrega até 19 de maio,até a data de hoje quando eu consulto o andamento do pedido está apenas com o pagamento confirmado.",delay,2017-05-26T19:52:10
"Boa tarde, se é que posso dizer, Fiz uma compra por indicação de um primo meu no site de vocês, do jogo street fighter v, no valor de 44,91. No qual daria de presente a meu filho,a compra foi feita dia 15/05 e o prazo de entrega no dia 25/05, no qual não ocorreu, não tive nenhuma resposta do porque, não recebi nenhum email com informação que o prazo iria esticar, e nem na loja jo iguatemi fortaleza, na qual também não fui bem atendido, porém uma das pessoas da loja informaram que tinham recebido uma mercadoria ontem e que possivelmente o jogo estaria junto com a remessa, ainda assim perguntei se ontem antes da loja fechar conseguiria pegar o jogo e ela garantiu que sim já que a entrega era ontem, mais nada disso ocorreu.Assim como vocês, trabalho com vendas e tenho que ficar no pé dos meus vendedores principalmente no pós vendas, onde corremos o risco de perder o cliente por besteiras...várias vezes dentro do meu cadastro solicitei a minha nota fiscal e a mensagem aguarde que dentro de 2 horas você receberá, e isso também não ocorreu nenhuma das vezes que solicitei. Para não perder viagem hoje, resolvi entrar em contato diretamente no chat de vocês para tirar minhas dúvidas, nas quais muito mal respondidas e se respondidas, pois perguntei sobre a NF e ninguém me  respondeu, perguntei porque a entrega estava para o dia 25 e não recebi o produto, a atendente no chat não fez o menor esforço para tentar resolver meu problema, e sim apenas dizendo aguarde que em 3 dias úteis eu te informar o que houve...se esse é o treinamento que vocês passam pros atendentes, espero que muitas pessoas deixem de comprar com vocês, ninguém sabe nada, tudo se abre chamado e joga a responsabilidade para outro e vamos empurrando com a barriga...  ja cancelei um ps4 com camera e 2 controles na Ponto Frio por negligência e mentiras no atendimento... e aqui segue o mesmo ritmo... pedi o cancelamento do jogo. e também fui informado que para o cancelamento alguém vai entrar em contato comigo em até 3 dias úteis para finalizar o cancelamento.. É uma pouca vergonha, ate pra cancelar essa enrolação...Não precisa entrar em contato comigo não... só cancelem e pronto... assim ficarei feliz com o atendimento maravilhoso de vocês.",delay,2017-05-26T16:37:42
"Realizei no dia 15/05/2017 compra de uma apostila pelo site da  , cuja previsão de entrega era para 22/05/2017.Ocorre que até o presente momento não recebi o material.Após diversas tentativas de contato com a   fui informada de que seria necessária a abertura de um chamado para apurar o que aconteceu. O que foi feito.Ocorre que tenho urgência no recebimento do produto, e preciso de um posicionamento o quanto antes.Nunca havia tido problema com o atraso na entrega, mas com a mudança de transportadora, parece que tudo desandou.Caso o produto não chegue nos próximos dias pretendo cancelar a compra. só não o fiz até o momento pois o site sequer disponibiliza tal opção.",delay,2017-05-26T16:14:07
